title,note,pitch,fingering,is_chord,is_rest,hand,finger
data/Petite_Fleur____Becket_EASE.mxl,Rest,0,0,False,True,0,0
data/Petite_Fleur____Becket_EASE.mxl,E-4,63,2,False,False,0,2
data/Petite_Fleur____Becket_EASE.mxl,E-4,63,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,D4,62,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,D4,62,1,False,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,F#4,66,2,False,False,0,2
data/Petite_Fleur____Becket_EASE.mxl,G4,67,1,False,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,A4,69,2,False,False,0,2
data/Petite_Fleur____Becket_EASE.mxl,E-5,75,4,False,False,0,4
data/Petite_Fleur____Becket_EASE.mxl,D5,74,3,False,False,0,3
data/Petite_Fleur____Becket_EASE.mxl,F5,77,5,False,False,0,5
data/Petite_Fleur____Becket_EASE.mxl,F5,77,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,D5,74,2,False,False,0,2
data/Petite_Fleur____Becket_EASE.mxl,E-5,75,3,False,False,0,3
data/Petite_Fleur____Becket_EASE.mxl,F5,77,5,False,False,0,5
data/Petite_Fleur____Becket_EASE.mxl,E-5,75,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,D5,74,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,E-5,75,3,False,False,0,3
data/Petite_Fleur____Becket_EASE.mxl,E-5,75,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,C5,72,1,False,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,D5,74,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,E-5,75,3,False,False,0,3
data/Petite_Fleur____Becket_EASE.mxl,D5,74,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,C5,72,1,False,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,D5,74,2,False,False,0,2
data/Petite_Fleur____Becket_EASE.mxl,D5,74,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,B-4,70,1,False,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,C5,72,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,D5,74,3,False,False,0,3
data/Petite_Fleur____Becket_EASE.mxl,C5,72,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,B-4,70,1,False,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,C5,72,2,False,False,0,2
data/Petite_Fleur____Becket_EASE.mxl,C5,72,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,A4,69,1,False,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,B-4,70,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,C5,72,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,B-4,70,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,A4,69,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,B-4,70,2,False,False,0,2
data/Petite_Fleur____Becket_EASE.mxl,B-4,70,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,G4,67,1,False,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,A4,69,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,B-4,70,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,A4,69,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,G4,67,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,A4,69,2,False,False,0,2
data/Petite_Fleur____Becket_EASE.mxl,E4,64,1,False,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,F#4,66,1,True,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,A4,69,2,True,False,0,2
data/Petite_Fleur____Becket_EASE.mxl,C5,72,3,True,False,0,3
data/Petite_Fleur____Becket_EASE.mxl,Rest,0,0,False,True,0,0
data/Petite_Fleur____Becket_EASE.mxl,Rest,0,0,False,True,0,0
data/Petite_Fleur____Becket_EASE.mxl,E-4,63,2,False,False,0,2
data/Petite_Fleur____Becket_EASE.mxl,E-4,63,0,False,False,0,0
data/Petite_Fleur____Becket_EASE.mxl,D4,62,1,False,False,0,1
data/Petite_Fleur____Becket_EASE.mxl,D4,62,1,False,False,0,1
